cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
4,9.057600,40.751525,1.06958300000E+01,-2.35508300000E+01,10.6976216,-23.5489240,0.6521,0.5357,-0.2161,15.653,0.175,6.2,4.0110E-01,14.804,null,1.5,9.5680E-01,1,0,0000,BU,10,56827.51981910,99024301351055966,15.724,0.046,16.141,0.197,12.619,null,8.923,null,508539930,16.520,0.0990,15.991,0.1451,15.832,0.2223
4,9.153532,44.492176,1.06958300000E+01,-2.35508300000E+01,10.6977738,-23.5490162,0.7688,0.7496,0.2621,15.878,0.243,4.5,8.7920E-01,14.962,0.345,3.1,5.3800E-01,1,0,0000,BB,5,58290.96846400,99024301351055966,15.724,0.046,16.141,0.197,12.619,null,8.923,null,508539930,16.520,0.0990,15.991,0.1451,15.832,0.2223
4,9.171455,-136.458483,1.06958300000E+01,-2.35508300000E+01,10.6939155,-23.5526767,1.1112,1.2382,-0.5431,16.334,0.535,2.0,8.9040E-01,15.075,null,1.4,1.1500E+00,1,0,0000,CU,10,57926.44169501,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.197640,14.501974,1.06958300000E+01,-2.35508300000E+01,10.6965279,-23.5483565,0.2010,0.2128,-0.0937,13.863,0.103,10.5,2.0900E+00,14.371,null,1.3,4.9390E-01,1,0,0000,AU,10,56644.95987135,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.387256,-152.823515,1.06958300000E+01,-2.35508300000E+01,10.6945308,-23.5531497,0.9377,0.9854,-0.3245,15.542,0.418,2.6,9.9800E-01,14.848,null,2.0,1.1320E+00,1,0,0000,CU,10,57010.23871237,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.428596,61.408474,1.06958300000E+01,-2.35508300000E+01,10.6983386,-23.5495766,0.7040,0.5998,-0.3634,15.375,0.200,5.4,1.1780E+00,15.618,null,-0.1,7.1880E-01,1,0,0000,BU,10,57010.17287851,null,null,null,null,null,null,null,null,null,508539930,16.520,0.0990,15.991,0.1451,15.832,0.2223
4,9.544032,-23.712673,1.06958300000E+01,-2.35508300000E+01,10.6946670,-23.5484027,2.1795,1.8351,-0.8244,16.349,null,1.6,8.6150E-01,15.245,null,0.9,6.1380E-01,1,0,0000,UU,5,57368.70221620,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.697880,-115.111524,1.06958300000E+01,-2.35508300000E+01,10.6931691,-23.5519732,0.9228,0.9925,0.2798,15.964,0.318,3.4,8.6170E-01,14.913,null,0.2,4.7700E-01,1,0,0000,BU,10,57731.05972664,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.732264,-161.070539,1.06958300000E+01,-2.35508300000E+01,10.6948733,-23.5533872,0.6723,0.7246,0.0605,15.793,0.212,5.1,7.8230E-01,14.825,null,1.5,7.4960E-01,1,0,0000,BU,5,57926.31066437,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.750640,174.579729,1.06958300000E+01,-2.35508300000E+01,10.6961091,-23.5535264,0.0986,0.0696,-0.0514,12.225,0.035,31.4,6.2500E+01,15.385,null,0.1,7.8860E-01,1,0,0000,AU,10,58817.00773339,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.769323,179.953549,1.06958300000E+01,-2.35508300000E+01,10.6958324,-23.5535437,1.2102,1.0639,-0.1876,16.255,0.342,3.2,9.9940E-01,14.734,null,0.5,7.1150E-01,1,0,0000,BU,10,57731.32178855,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.787556,-142.277923,1.06958300000E+01,-2.35508300000E+01,10.6940154,-23.5529805,1.0732,0.9564,-0.2096,16.223,0.309,3.5,5.6530E-01,15.365,null,0.3,1.1750E+00,1,0,0000,BU,10,58816.81150558,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.792926,-103.454412,1.06958300000E+01,-2.35508300000E+01,10.6929440,-23.5514629,0.6549,0.9303,-0.5310,15.632,0.286,3.8,8.2860E-01,14.574,null,1.0,6.0660E-01,1,0,0000,BU,10,57731.38724039,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.865246,128.926365,1.06958300000E+01,-2.35508300000E+01,10.6981556,-23.5525518,1.4129,1.2459,-0.7103,16.692,0.542,2.0,9.8850E-01,14.724,null,1.6,6.0390E-01,1,0,0000,CU,10,57558.74755260,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.878712,-106.745437,1.06958300000E+01,-2.35508300000E+01,10.6929635,-23.5516206,0.7917,0.9339,-0.3082,16.153,0.309,3.5,7.3910E-01,15.333,null,-0.9,3.4910E-01,1,0,0000,BU,10,58091.57246021,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,9.910847,-24.199159,1.06958300000E+01,-2.35508300000E+01,10.6945990,-23.5483189,1.8917,2.2089,-0.4894,16.036,null,1.6,9.3490E-01,15.289,null,-0.7,5.0050E-01,1,0,0000,UU,5,57195.31666674,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5,5.227386,-3.261132,1.35166700000E+01,7.30833300000E+01,13.5163861,73.0847797,0.0334,0.0315,-0.0059,10.188,0.016,66.1,1.2920E+02,9.608,0.018,61.7,1.1190E+02,1,0,0000,AA,0,58509.43091387,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.293475,-1.901623,1.35166700000E+01,7.30833300000E+01,13.5165023,73.0847996,0.0312,0.0289,-0.0054,9.928,0.018,60.8,1.0860E+02,9.319,0.017,62.6,7.1600E+01,1,0,0000,AA,0,57789.36697204,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.436994,2.261181,1.35166700000E+01,7.30833300000E+01,13.5168748,73.0848391,0.0291,0.0271,0.0077,10.001,0.017,65.1,1.2230E+02,9.272,0.015,71.5,6.8310E+01,1,0,0000,AA,0,57784.91343043,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.444801,3.575728,1.35166700000E+01,7.30833300000E+01,13.5169942,73.0848395,0.0308,0.0297,-0.0017,9.982,0.018,59.3,9.1690E+01,9.349,0.015,72.5,5.5970E+01,1,0,0000,AA,0,58509.62714178,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.464022,1.955434,1.35166700000E+01,7.30833300000E+01,13.5168480,73.0848469,0.0271,0.0277,0.0111,9.951,0.017,64.3,5.6130E+01,9.318,0.013,80.7,5.2040E+01,1,0,0000,AA,5,57422.02034262,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.473396,2.448053,1.35166700000E+01,7.30833300000E+01,13.5168932,73.0848490,0.0297,0.0283,0.0064,9.960,0.017,62.1,1.0580E+02,9.432,0.015,73.1,7.0530E+01,1,0,0000,AA,0,58508.84210258,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.504760,-0.014173,1.35166700000E+01,7.30833300000E+01,13.5166687,73.0848591,0.0333,0.0291,0.0075,10.076,0.019,57.9,1.2030E+02,9.467,0.015,73.3,8.9100E+01,1,0,0000,AA,0,57784.52046353,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.537198,2.077071,1.35166700000E+01,7.30833300000E+01,13.5168616,73.0848671,0.0281,0.0253,0.0083,9.890,0.015,74.0,7.1870E+01,9.312,0.015,74.7,2.7020E+01,1,0,0000,AA,10,58142.12124384,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.567448,2.850170,1.35166700000E+01,7.30833300000E+01,13.5169343,73.0848746,0.0285,0.0240,-0.0052,9.878,0.015,74.3,4.8060E+01,9.282,0.014,78.2,2.3500E+01,1,0,0000,AA,10,56702.29244431,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.568281,3.653990,1.35166700000E+01,7.30833300000E+01,13.5170088,73.0848736,0.0292,0.0285,0.0108,9.869,0.016,67.5,4.6080E+01,9.260,0.015,72.9,2.2500E+01,1,0,0000,AA,10,58509.10378237,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.574885,3.176230,1.35166700000E+01,7.30833300000E+01,13.5169649,73.0848762,0.0282,0.0253,0.0082,9.900,0.014,75.1,6.4160E+01,9.321,0.015,73.0,3.1190E+01,1,0,0000,AA,5,58142.44901341,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.591480,2.423174,1.35166700000E+01,7.30833300000E+01,13.5168957,73.0848818,0.0290,0.0290,-0.0057,9.902,0.018,59.0,5.0350E+01,9.301,0.014,78.9,3.9550E+01,1,0,0000,AA,5,57785.37184947,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.598936,2.647406,1.35166700000E+01,7.30833300000E+01,13.5169169,73.0848836,0.0267,0.0255,0.0072,9.853,0.014,75.0,4.1630E+01,9.189,0.014,78.0,2.3520E+01,1,0,0000,AA,10,56702.88520249,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.599203,0.379429,1.35166700000E+01,7.30833300000E+01,13.5167054,73.0848853,0.0355,0.0296,0.0090,9.893,0.019,58.2,3.8640E+01,9.246,0.016,69.4,2.4250E+01,1,0,0000,AA,10,56893.42168285,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.600506,2.050363,1.35166700000E+01,7.30833300000E+01,13.5168613,73.0848847,0.0265,0.0229,-0.0060,9.839,0.014,76.1,4.6280E+01,9.277,0.013,83.4,2.9760E+01,1,0,0000,AA,10,56701.96314785,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.600626,0.983734,1.35166700000E+01,7.30833300000E+01,13.5167618,73.0848855,0.0285,0.0272,0.0056,9.848,0.015,70.4,5.0820E+01,9.222,0.016,68.2,2.4650E+01,1,0,0000,AA,10,57254.80403975,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.603078,2.912462,1.35166700000E+01,7.30833300000E+01,13.5169418,73.0848844,0.0263,0.0253,-0.0016,9.905,0.016,67.0,5.0030E+01,9.247,0.013,81.0,2.7040E+01,1,0,0000,AA,5,58145.32851649,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.605471,1.415513,1.35166700000E+01,7.30833300000E+01,13.5168022,73.0848866,0.0283,0.0270,0.0108,9.878,0.015,73.8,6.7810E+01,9.291,0.014,77.5,2.7040E+01,1,0,0000,AA,10,57619.00481829,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.607015,2.518232,1.35166700000E+01,7.30833300000E+01,13.5169052,73.0848860,0.0287,0.0246,-0.0028,9.817,0.017,62.5,3.7470E+01,9.257,0.013,83.5,2.0880E+01,1,0,0000,AA,5,57061.37085512,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.608649,3.926839,1.35166700000E+01,7.30833300000E+01,13.5170367,73.0848843,0.0330,0.0294,0.0060,9.875,0.019,57.4,3.3420E+01,9.258,0.015,70.9,2.7790E+01,1,0,0000,AA,5,58508.58029557,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.614772,0.817701,1.35166700000E+01,7.30833300000E+01,13.5167465,73.0848895,0.0276,0.0264,0.0115,9.847,0.016,68.8,4.5420E+01,9.263,0.013,83.9,2.8120E+01,1,0,0000,AA,10,56893.35597637,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.615801,1.885452,1.35166700000E+01,7.30833300000E+01,13.5168464,73.0848891,0.0292,0.0244,0.0068,9.886,0.014,76.7,5.9460E+01,9.245,0.014,78.3,2.6820E+01,1,0,0000,AA,5,58510.08517690,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.616020,2.517400,1.35166700000E+01,7.30833300000E+01,13.5169055,73.0848885,0.0262,0.0273,0.0077,9.805,0.015,73.5,5.4450E+01,9.219,0.014,76.5,2.0770E+01,1,0,0000,AA,10,56702.62174022,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.617433,2.245172,1.35166700000E+01,7.30833300000E+01,13.5168801,73.0848892,0.0285,0.0272,0.0038,9.841,0.018,61.5,5.1000E+01,9.275,0.015,73.8,2.7540E+01,1,0,0000,AA,10,58350.17276949,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.621680,2.575774,1.35166700000E+01,7.30833300000E+01,13.5169112,73.0848900,0.0298,0.0285,0.0038,9.799,0.018,61.5,4.0270E+01,9.178,0.014,75.5,2.7200E+01,1,0,0000,AA,10,57061.83054558,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.624314,3.311802,1.35166700000E+01,7.30833300000E+01,13.5169802,73.0848897,0.0274,0.0277,0.0069,9.859,0.016,66.9,5.4690E+01,9.265,0.014,76.5,3.1070E+01,1,0,0000,AA,10,57255.26322084,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.628704,2.078495,1.35166700000E+01,7.30833300000E+01,13.5168649,73.0848925,0.0304,0.0308,-0.0038,9.812,0.018,60.0,4.7710E+01,9.229,0.015,70.1,1.5710E+01,1,0,0000,AA,10,57061.37072774,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.630218,0.455153,1.35166700000E+01,7.30833300000E+01,13.5167127,73.0848939,0.0316,0.0284,0.0056,9.917,0.016,69.6,4.3480E+01,9.270,0.015,70.8,1.3430E+01,1,0,0000,AA,10,57619.33233117,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.632132,2.493128,1.35166700000E+01,7.30833300000E+01,13.5169039,73.0848930,0.0290,0.0249,0.0053,9.871,0.015,72.2,5.4250E+01,9.273,0.015,71.5,2.5710E+01,1,0,0000,AA,10,58714.92083778,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.632511,3.770282,1.35166700000E+01,7.30833300000E+01,13.5170236,73.0848912,0.0313,0.0285,0.0056,9.925,0.015,70.8,3.8970E+01,9.331,0.016,66.7,1.5170E+01,1,0,0000,AA,10,58714.78993456,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.636118,3.165145,1.35166700000E+01,7.30833300000E+01,13.5169671,73.0848932,0.0318,0.0296,0.0052,9.798,0.019,57.8,4.0670E+01,9.313,0.015,74.0,3.1490E+01,1,0,0000,AA,5,58509.30001038,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.636692,2.193811,1.35166700000E+01,7.30833300000E+01,13.5168760,73.0848946,0.0306,0.0266,0.0102,9.905,0.015,74.3,5.4570E+01,9.278,0.015,73.4,2.3320E+01,1,0,0000,AA,5,57785.43742885,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.637652,3.115242,1.35166700000E+01,7.30833300000E+01,13.5169625,73.0848937,0.0284,0.0244,-0.0064,9.835,0.016,68.1,4.2980E+01,9.277,0.014,78.2,2.7080E+01,1,0,0000,AA,10,57784.84797840,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.641176,2.663776,1.35166700000E+01,7.30833300000E+01,13.5169203,73.0848953,0.0288,0.0297,0.0067,9.835,0.017,64.9,5.7030E+01,9.264,0.017,65.7,3.7160E+01,1,0,0000,AA,10,57619.26687953,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.645146,2.585278,1.35166700000E+01,7.30833300000E+01,13.5169131,73.0848965,0.0294,0.0256,0.0020,9.855,0.015,72.6,4.9190E+01,9.317,0.014,77.2,1.6300E+01,1,0,0000,AA,10,57985.87239411,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.646382,1.635978,1.35166700000E+01,7.30833300000E+01,13.5168239,73.0848978,0.0287,0.0275,0.0100,9.946,0.016,67.9,5.2560E+01,9.297,0.013,85.2,2.2530E+01,1,0,0000,AA,5,58351.02337744,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.649097,1.283436,1.35166700000E+01,7.30833300000E+01,13.5167908,73.0848988,0.0304,0.0277,0.0068,9.869,0.016,67.9,4.3990E+01,9.304,0.014,75.7,1.8610E+01,1,0,0000,AA,10,57986.33068326,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.649756,2.802229,1.35166700000E+01,7.30833300000E+01,13.5169337,73.0848975,0.0302,0.0261,0.0104,9.929,0.015,74.2,4.4580E+01,9.266,0.015,71.7,2.1550E+01,1,0,0000,AA,5,58145.85213206,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.650270,2.164089,1.35166700000E+01,7.30833300000E+01,13.5168737,73.0848984,0.0287,0.0250,0.0094,9.897,0.014,75.2,4.2040E+01,9.256,0.013,84.7,2.1410E+01,1,0,0000,AA,10,58349.78056909,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.650600,2.429695,1.35166700000E+01,7.30833300000E+01,13.5168987,73.0848982,0.0319,0.0295,0.0086,9.857,0.018,59.4,4.1560E+01,9.289,0.017,65.8,1.5100E+01,1,0,0000,AA,5,58141.85994546,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.655639,1.139728,1.35166700000E+01,7.30833300000E+01,13.5167774,73.0849007,0.0288,0.0264,0.0088,9.913,0.015,73.0,4.9440E+01,9.232,0.014,78.3,1.6790E+01,1,0,0000,AA,10,56893.02706222,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.656920,1.669014,1.35166700000E+01,7.30833300000E+01,13.5168273,73.0849007,0.0292,0.0255,0.0081,9.899,0.015,73.3,5.7720E+01,9.270,0.014,75.3,2.2540E+01,1,0,0000,AA,10,58350.04186626,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.657926,1.365250,1.35166700000E+01,7.30833300000E+01,13.5167987,73.0849012,0.0274,0.0246,0.0027,9.895,0.015,73.4,5.7010E+01,9.267,0.013,83.9,3.1740E+01,1,0,0000,AA,10,57421.16806669,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.659454,4.273188,1.35166700000E+01,7.30833300000E+01,13.5170726,73.0848977,0.0304,0.0276,0.0054,9.835,0.017,62.9,4.0430E+01,9.253,0.015,70.5,2.4560E+01,1,0,0000,AA,5,57784.78252633,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.659633,2.680559,1.35166700000E+01,7.30833300000E+01,13.5169227,73.0849004,0.0288,0.0266,0.0050,9.926,0.015,70.1,4.7090E+01,9.280,0.015,70.6,1.6360E+01,1,0,0000,AA,10,58715.31329255,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.659732,3.197590,1.35166700000E+01,7.30833300000E+01,13.5169714,73.0848997,0.0297,0.0254,0.0023,9.846,0.016,69.8,5.1350E+01,9.302,0.014,79.1,2.1580E+01,1,0,0000,AA,5,57061.96195856,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.660696,1.728358,1.35166700000E+01,7.30833300000E+01,13.5168330,73.0849017,0.0307,0.0270,-0.0011,9.887,0.015,71.6,3.9280E+01,9.266,0.015,71.2,2.2100E+01,1,0,0000,AA,10,58714.33202816,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.661108,-0.354077,1.35166700000E+01,7.30833300000E+01,13.5166366,73.0849025,0.0272,0.0280,0.0033,9.789,0.018,59.4,4.3040E+01,9.241,0.013,81.8,2.8450E+01,1,0,0000,AA,10,56702.35827806,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.663160,1.827267,1.35166700000E+01,7.30833300000E+01,13.5168424,73.0849023,0.0290,0.0263,0.0086,9.934,0.015,73.9,5.2460E+01,9.299,0.015,72.1,2.8350E+01,1,0,0000,AA,10,57986.59261707,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.665550,3.633623,1.35166700000E+01,7.30833300000E+01,13.5170128,73.0849006,0.0320,0.0302,-0.0069,9.880,0.018,58.8,3.4130E+01,9.237,0.017,64.8,1.3210E+01,1,0,0000,AA,10,57784.97900987,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.667812,1.432773,1.35166700000E+01,7.30833300000E+01,13.5168053,73.0849039,0.0297,0.0282,-0.0021,9.891,0.016,65.8,3.2350E+01,9.239,0.015,72.8,1.6780E+01,1,0,0000,AA,10,56892.76385442,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.668215,2.240939,1.35166700000E+01,7.30833300000E+01,13.5168816,73.0849033,0.0307,0.0288,0.0106,9.912,0.017,64.1,4.1630E+01,9.211,0.016,66.2,2.6540E+01,1,0,0000,AA,5,57986.00342468,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.669134,0.497550,1.35166700000E+01,7.30833300000E+01,13.5167170,73.0849047,0.0287,0.0257,-0.0021,9.875,0.014,75.3,4.4080E+01,9.317,0.014,76.9,1.3560E+01,1,0,0000,AA,10,57255.13193530,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.669194,1.798843,1.35166700000E+01,7.30833300000E+01,13.5168399,73.0849040,0.0311,0.0262,0.0087,9.872,0.017,62.1,2.8100E+01,9.268,0.013,81.9,2.6890E+01,1,0,0000,AA,10,56894.01367806,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.672512,3.593115,1.35166700000E+01,7.30833300000E+01,13.5170094,73.0849026,0.0304,0.0257,0.0082,9.910,0.014,75.7,4.5050E+01,9.274,0.014,76.1,1.9520E+01,1,0,0000,AA,5,57619.07026998,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.675632,1.231955,1.35166700000E+01,7.30833300000E+01,13.5167865,73.0849062,0.0307,0.0255,0.0078,9.922,0.015,73.7,4.0440E+01,9.295,0.014,76.7,1.8350E+01,1,0,0000,AA,10,58350.49990027,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.677251,1.463171,1.35166700000E+01,7.30833300000E+01,13.5168084,73.0849065,0.0305,0.0279,-0.0024,9.891,0.015,70.8,4.3210E+01,9.318,0.015,73.3,2.4150E+01,1,0,0d00,AA,10,57619.46336186,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.678389,2.834645,1.35166700000E+01,7.30833300000E+01,13.5169381,73.0849054,0.0301,0.0301,0.0059,9.873,0.018,59.2,3.2600E+01,9.282,0.015,72.3,1.5950E+01,1,0,0000,AA,10,58718.84617578,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
5,5.679718,0.910854,1.35166700000E+01,7.30833300000E+01,13.5167562,73.0849075,0.0288,0.0250,0.0097,9.878,0.014,79.7,5.6840E+01,9.216,0.014,76.0,2.5420E+01,1,0,0000,AA,10,57254.54159598,145172601351038453,9.798,0.022,9.145,0.019,4.327,0.014,1.188,0.015,795621566,13.286,0.0840,12.364,0.0760,11.583,0.0600
